episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
273,-0.1984297780272069,184,-7.513094165186951,-0.1984297780272069,296
6,-0.19966804564679042,162,-7.533472960868489,-0.19966804564679042,297
367,-0.20209788495913378,163,-7.53094480764159,-0.20209788495913378,298
192,-0.20215894638101692,166,-7.530511401264542,-0.20215894638101692,299
325,-0.20583843000753724,187,-7.531667843646969,-0.20583843000753724,300
9,-0.20960973818491452,164,-7.535342441341742,-0.20960973818491452,301
155,-0.2114381676039193,148,-7.537107817761532,-0.2114381676039193,302
30,-0.21167387004623336,196,-7.536239732690409,-0.21167387004623336,303
327,-0.21958709028890416,158,-7.544097296799285,-0.21958709028890416,304
46,-0.2221675519523531,162,-7.548469085261655,-0.2221675519523531,305
119,-0.22345684502514987,182,-7.553152994358497,-0.22345684502514987,306
244,-0.22462715733998037,143,-7.549932843321687,-0.22462715733998037,307
13,-0.22501929679093424,210,-7.5438407996344194,-0.22501929679093424,308
385,-0.2369801826493213,180,-7.556545444771095,-0.2369801826493213,309
89,-0.23897848286891876,179,-7.558993209895697,-0.23897848286891876,310
230,-0.24062513212837136,188,-7.562745663291174,-0.24062513212837136,311
290,-0.24235539663413927,176,-7.558732233264229,-0.24235539663413927,312
245,-0.24236593746492394,193,-7.563270833208153,-0.24236593746492394,313
310,-0.24573307596139796,152,-7.568453454134757,-0.24573307596139796,314
67,-0.24993519788936636,152,-7.572230437345673,-0.24993519788936636,315
7,-0.25165051299833757,197,-7.579326432771892,-0.25165051299833757,316
231,-0.260409561910686,181,-7.578155336678577,-0.260409561910686,317
31,-0.2621404400872008,175,-7.566675997234526,-0.2621404400872008,318
203,-0.2652112951469508,186,-7.57759839616796,-0.2652112951469508,319
322,-0.274523144452077,191,-7.588438541685308,-0.274523144452077,320
317,-0.27977576317984465,199,-7.593682970433579,-0.27977576317984465,321
77,-0.280118400701779,158,-7.592618732009759,-0.280118400701779,322
336,-0.28049861305731294,156,-7.59768809008802,-0.28049861305731294,323
208,-0.2821826788250093,207,-7.593990626158538,-0.2821826788250093,324
20,-0.2893484085898311,161,-7.604405862204036,-0.2893484085898311,325
298,-0.2956957049874089,153,-7.609258509409454,-0.2956957049874089,326
181,-0.30166916543940053,151,-7.614978053448742,-0.30166916543940053,327
300,-0.3032381945181521,181,-7.617923223730829,-0.3032381945181521,328
118,-0.3059236682099541,190,-7.613892691595513,-0.3059236682099541,329
309,-0.31377056177779533,161,-7.624426590976755,-0.31377056177779533,330
92,-0.31936755391016763,139,-7.629435164179447,-0.31936755391016763,331
283,-0.3225792674810648,188,-7.630939937652426,-0.3225792674810648,332
333,-0.3263093691186891,159,-7.634773052463491,-0.3263093691186891,333
82,-0.32685359124449587,178,-7.634652727998598,-0.32685359124449587,334
12,-0.3278354394904147,140,-7.634156651723952,-0.3278354394904147,335
210,-0.3387250079750928,143,-7.64133202501666,-0.3387250079750928,336
296,-0.3428020925248002,179,-7.649013617851215,-0.3428020925248002,337
216,-0.3523853540475822,164,-7.65577975715079,-0.3523853540475822,338
214,-0.3556622400239259,155,-7.6594602482293235,-0.3556622400239259,339
120,-0.3580392814238878,158,-7.656813560155876,-0.3580392814238878,340
226,-0.36310936839830865,172,-7.665596186652665,-0.36310936839830865,341
323,-0.3644568393667806,201,-7.658498257942263,-0.3644568393667806,342
256,-0.3658220857796805,158,-7.666272641234258,-0.3658220857796805,343
